Date,Hour,unit_type,is_pem,Output,Curtailment
2019-01-01,0,HYDRO,False,497.8,0.0
2019-01-01,0,PV,False,0.0,0.0
2019-01-01,0,WIND,False,7648.164923,1645.985083
2019-01-01,0,WIND,True,0.0,519.499994
2019-01-01,1,HYDRO,False,497.8,0.0
2019-01-01,1,PV,False,0.0,0.0
2019-01-01,1,WIND,False,8380.94227,1735.127737
2019-01-01,1,WIND,True,0.0,519.499994
2019-01-01,2,HYDRO,False,497.8,0.0
2019-01-01,2,PV,False,0.0,0.0
2019-01-01,2,WIND,False,8825.575861,1713.324145
2019-01-01,2,WIND,True,0.0,519.499994
2019-01-01,3,HYDRO,False,497.8,0.0
2019-01-01,3,PV,False,0.0,0.0
2019-01-01,3,WIND,False,9088.077797,1717.6722089999998
2019-01-01,3,WIND,True,0.0,519.499994
2019-01-01,4,HYDRO,False,497.8,0.0
2019-01-01,4,PV,False,0.0,0.0
2019-01-01,4,WIND,False,9368.34067,1690.109336
2019-01-01,4,WIND,True,0.0,519.499994
2019-01-01,5,HYDRO,False,497.8,0.0
2019-01-01,5,PV,False,0.0,0.0
2019-01-01,5,WIND,False,9505.112486,2167.28752
2019-01-01,5,WIND,True,0.0,519.499994
2019-01-01,6,HYDRO,False,497.8,0.0
2019-01-01,6,PV,False,0.0,0.0
2019-01-01,6,WIND,False,10175.048,1894.722006
2019-01-01,6,WIND,True,0.0,519.499994
2019-01-01,7,HYDRO,False,497.8,0.0
2019-01-01,7,PV,False,0.0,0.0
2019-01-01,7,WIND,False,10794.104681,1565.625325
2019-01-01,7,WIND,True,0.0,519.499994
2019-01-01,8,HYDRO,False,497.8,0.0
2019-01-01,8,PV,False,0.0,0.0
2019-01-01,8,WIND,False,10240.753804,1469.356202
2019-01-01,8,WIND,True,0.0,519.499994
2019-01-01,9,HYDRO,False,497.8,0.0
2019-01-01,9,PV,False,238.78,7.13
2019-01-01,9,WIND,False,9932.315,1431.285006
2019-01-01,9,WIND,True,0.0,519.499994
2019-01-01,10,HYDRO,False,497.8,0.0
2019-01-01,10,PV,False,1802.99,40.53
2019-01-01,10,WIND,False,10112.737421,466.352585
2019-01-01,10,WIND,True,0.0,519.499994
2019-01-01,11,HYDRO,False,497.8,0.0
2019-01-01,11,PV,False,3054.16,67.94
2019-01-01,11,WIND,False,8767.279206,1509.6308
2019-01-01,11,WIND,True,0.0,519.499994
2019-01-01,12,HYDRO,False,497.8,0.0
2019-01-01,12,PV,False,4291.907947,127.702053
2019-01-01,12,WIND,False,8032.420658,1837.239348
2019-01-01,12,WIND,True,0.0,519.499994
2019-01-01,13,HYDRO,False,497.8,0.0
2019-01-01,13,PV,False,4254.58,924.92
2019-01-01,13,WIND,False,8876.994251,724.455755
2019-01-01,13,WIND,True,0.0,519.499994
2019-01-01,14,HYDRO,False,497.8,0.0
2019-01-01,14,PV,False,4657.604906,733.915094
2019-01-01,14,WIND,False,8405.84281,1220.127196
2019-01-01,14,WIND,True,0.0,519.499994
2019-01-01,15,HYDRO,False,497.8,0.0
2019-01-01,15,PV,False,4377.296161,653.053839
2019-01-01,15,WIND,False,8341.391839,1106.758167
